"X2001_hop_L_01.c3d.11","X2002_hop_L_01.c3d.11","X2004_hop_L_01.c3d.11","X2005_hop_L_01.c3d.11","X2006_hop_L_01.c3d.11","X2007_hop_L_01.c3d.11","X2008_hop_L_01.c3d.11","X2009_hop_L_01.c3d.11","X2010_hop_L_01.c3d.11","X2011_hop_L_01.c3d.11","X2012_hop_L_01.c3d.11","X2013_hop_L_01.c3d.11","X2014_hop_L_01.c3d.11","X2015_hop_L_01.c3d.11","X2016_hop_L_01.c3d.11","X2017_hop_L_01.c3d.11","X2018_hop_L_01.c3d.11","X2019_hop_L_01.c3d.11","X2020_hop_L_01.c3d.11","X2021_hop_L_01.c3d.11","X2022_hop_L_01.c3d.11","X2023_hop_L_01.c3d.11","X2024_hop_L_01.c3d.11","X2025_hop_L_01.c3d.11","X2026_hop_L_01.c3d.11","X2027_hop_R_01.c3d.11","X2028_hop_L_01.c3d.11","X2029_hop_L_01.c3d.11","X2030_hop_L_01.c3d.11","X2031_hop_L_01.c3d.11","X2032_hop_L_01.c3d.11","X2034_hop_L_01.c3d.11"
25.041643,30.430292,18.962776,12.547948,19.267136,12.576861,5.958652,24.505676,13.123583,28.151945,20.086391,16.778246,37.678158,16.47805,21.301374,17.799339,19.82444,11.290263,21.839935,23.516876,58.575108,20.706913,21.110281,21.885525,33.969643,41.034847,23.8585,16.970978,18.311058,8.531582,16.254829,15.029173
25.184816,30.440876,18.995909,12.58944,19.309114,12.591894,6.0651,24.558357,13.243752,28.276173,20.129559,16.846931,37.792439,16.490259,21.308685,17.82044,19.968695,11.237208,21.979395,23.591963,58.541859,20.824535,21.234581,22.140226,34.000427,41.249306,23.929251,17.034607,18.292864,8.520449,16.237577,14.890944
25.327293,30.451502,19.029137,12.636133,19.351563,12.60965,6.177188,24.613367,13.369814,28.40344,20.173203,16.917385,37.902199,16.501858,21.316509,17.841177,20.116091,11.18472,22.119949,23.670956,58.513821,20.948238,21.364748,22.400496,34.030964,41.46328,24.004435,17.099556,18.274487,8.510077,16.219065,14.760687
25.46954,30.461998,19.061993,12.68778,19.395067,12.630435,6.295107,24.671034,13.502595,28.533773,20.217358,16.989662,38.007217,16.513407,21.324776,17.86186,20.26613,11.133011,22.261,23.752377,58.491367,21.078564,21.500875,22.666872,34.061623,41.677105,24.08428,17.165989,18.255878,8.5006,16.199389,14.638806
25.611902,30.472206,19.094091,12.744096,19.440208,12.654548,6.419055,24.731674,13.642891,28.667231,20.262051,17.063709,38.107403,16.525467,21.333387,17.882816,20.418386,11.082311,22.401978,23.83466,58.474796,21.216099,21.642973,22.939749,34.092896,41.891132,24.168798,17.234087,18.236975,8.492149,16.178654,14.525634
25.754587,30.482004,19.12513,12.804773,19.487509,12.682267,6.549205,24.795549,13.791451,28.803904,20.307281,17.13936,38.202797,16.53858,21.342222,17.90435,20.572557,11.032866,22.542362,23.91622,58.464321,21.361452,21.790941,23.219395,34.125347,42.105701,24.257784,17.30401,18.217705,8.484851,16.156958,14.421416
25.897661,30.491297,19.154881,12.8695,19.537382,12.71385,6.685676,24.862812,13.948954,28.943911,20.353043,17.216343,38.293583,16.553236,21.35116,17.926754,20.728466,10.984944,22.681705,23.99551,58.460052,21.515217,21.94455,23.505951,34.15963,42.321144,24.350842,17.375893,18.197992,8.478813,16.134388,14.326328
26.041054,30.500013,19.183201,12.937979,19.590069,12.749521,6.82851,24.933462,14.115981,29.087374,20.399311,17.294292,38.380066,16.569847,21.360106,17.950275,20.886074,10.938837,22.819614,24.071098,58.462013,21.67794,22.10342,23.799469,34.196445,42.537792,24.447411,17.449823,18.177763,8.474119,16.111017,14.240478
26.184591,30.508121,19.210014,13.009939,19.645613,12.789462,6.977665,25.007336,14.293015,29.234413,20.446066,17.37277,38.462666,16.588726,21.368992,17.975126,21.045473,10.894864,22.955757,24.141729,58.470131,21.850092,22.267036,24.099918,34.236519,42.755955,24.546799,17.525845,18.156952,8.470825,16.086906,14.163922
26.328026,30.51561,19.235312,13.085157,19.703825,12.833799,7.133019,25.084112,14.480436,29.385149,20.493299,17.451286,38.541912,16.610086,21.377811,18.001469,21.206854,10.853386,23.089853,24.206381,58.484222,22.032043,22.43475,24.407223,34.280563,42.975941,24.648209,17.603952,18.135496,8.468957,16.062122,14.096681
26.471088,30.522493,19.259134,13.16345,19.764317,12.882591,7.294384,25.163343,14.678538,29.539703,20.541033,17.529327,38.618427,16.634029,21.38661,18.029421,21.370491,10.814801,23.221663,24.264303,58.504017,22.224062,22.605824,24.721264,34.32925,43.19804,24.750778,17.684101,18.11334,8.468512,16.036758,14.038754
26.613544,30.528811,19.28158,13.244675,19.826525,12.935824,7.461531,25.244499,14.88755,29.698233,20.589317,17.606367,38.69289,16.660564,21.395485,18.059067,21.536695,10.779558,23.351004,24.315039,58.529152,22.426289,22.779463,25.041893,34.383194,43.422523,24.853617,17.766201,18.090422,8.469461,16.01096,13.990135
26.755228,30.534613,19.302774,13.328711,19.889791,12.9934,7.634229,25.327028,15.107653,29.860958,20.638243,17.681894,38.766041,16.689615,21.404583,18.090471,21.705793,10.748141,23.477757,24.358423,58.559212,22.638748,22.954865,25.368929,34.442936,43.64962,24.955832,17.850128,18.066669,8.471753,15.984933,13.950828
26.89609,30.539965,19.322882,13.415434,19.953438,13.055139,7.812277,25.410402,15.338985,30.028177,20.687935,17.755413,38.838619,16.721048,21.414087,18.12368,21.878088,10.721063,23.601885,24.394543,58.593723,22.861357,23.13126,25.702141,34.508949,43.879498,25.056576,17.935717,18.041994,8.475317,15.958973,13.920856
27.036182,30.544935,19.342098,13.504694,20.016853,13.120781,7.995547,25.494164,15.581661,30.200283,20.738535,17.826441,38.911366,16.754683,21.42421,18.158731,22.05385,10.698834,23.723457,24.423689,58.632191,23.09392,23.30794,26.041243,34.581615,44.112244,25.155067,18.022774,18.016287,8.480063,15.933456,13.900289
27.175653,30.549587,19.360662,13.596284,20.079557,13.189999,8.184001,25.577961,15.83576,30.377733,20.790186,17.894508,38.984959,16.790319,21.435171,18.19565,22.233299,10.681942,23.842653,24.446295,58.674118,23.336143,23.484297,26.38586,34.66124,44.347855,25.250624,18.111074,17.989422,8.485889,15.90884,13.889235
27.314688,30.553986,19.378902,13.689926,20.141235,13.262405,8.377707,25.66156,16.101328,30.561028,20.843012,17.959143,39.060005,16.827751,21.447193,18.234442,22.416588,10.670809,23.959778,24.462864,58.719013,23.587645,23.659836,26.735527,34.748028,44.58622,25.342684,18.200378,17.961267,8.492685,15.885638,13.887868
27.453468,30.55818,19.39728,13.785261,20.201715,13.337578,8.576829,25.744844,16.378368,30.750654,20.897095,18.019857,39.137009,16.866776,21.460485,18.275091,22.603806,10.665766,24.075241,24.473923,58.766422,23.847965,23.834187,27.089666,34.842091,44.827137,25.430824,18.29043,17.931705,8.500332,15.8644,13.896423
27.592136,30.562214,19.416466,13.881852,20.260941,13.415069,8.781601,25.827818,16.666824,30.947041,20.952471,18.076149,39.216335,16.907215,21.475229,18.317545,22.794962,10.667031,24.189537,24.479975,58.815937,24.116579,24.00713,27.447578,34.943409,45.070324,25.514771,18.380987,17.900646,8.508712,15.845679,13.915207
27.730753,30.566109,19.437416,13.979202,20.318892,13.494426,8.992303,25.910572,16.966568,31.150509,21.009117,18.127485,39.298233,16.948929,21.491573,18.361721,22.98999,10.674688,24.303205,24.48147,58.867191,24.392916,24.178595,27.808449,35.051846,45.315441,25.594397,18.471819,17.868046,8.517711,15.829999,13.944593
27.869314,30.56988,19.461403,14.076775,20.375549,13.575216,9.209239,25.993265,17.27737,31.361244,21.066965,18.173309,39.382824,16.991827,21.509619,18.407501,23.188738,10.68869,24.416796,24.478809,58.919899,24.676373,24.348669,28.17136,35.16711,45.562103,25.669724,18.562735,17.83391,8.527224,15.817831,13.985022
28.007761,30.573521,19.489986,14.174019,20.430841,13.657033,9.432722,26.076086,17.598907,31.579279,21.125902,18.213053,39.470104,17.03587,21.529417,18.454739,23.390991,10.708862,24.530832,24.472336,58.973831,24.966341,24.51759,28.535311,35.28878,45.809902,25.740908,18.653584,17.7983,8.537157,15.809567,14.036996
28.145998,30.577011,19.524807,14.270386,20.484627,13.739515,9.663074,26.15921,17.930746,31.80448,21.185804,18.246151,39.559975,17.081078,21.550974,18.503262,23.596476,10.734927,24.645781,24.462349,59.028839,25.262224,24.685728,28.89925,35.416325,46.058426,25.808229,18.744257,17.761326,8.547428,15.805512,14.101069
28.283932,30.580322,19.567171,14.365352,20.536711,13.822356,9.900609,26.242725,18.272358,32.036552,21.24655,18.272074,39.652245,17.127527,21.574236,18.552883,23.804893,10.766529,24.762032,24.449121,59.084843,25.563446,24.853561,29.262108,35.549122,46.307255,25.872066,18.83469,17.723127,8.557958,15.805871,14.177837
28.421459,30.583397,19.617262,14.458425,20.586884,13.9053,10.145642,26.326567,18.62315,32.27507,21.308022,18.290358,39.746674,17.175341,21.599113,18.603411,24.015932,10.803268,24.879881,24.432901,59.141823,25.869478,25.021631,29.622841,35.686504,46.556,25.932878,18.92485,17.683855,8.568666,15.810754,14.267912
28.558487,30.58617,19.672955,14.549154,20.634987,13.988146,10.398485,26.410414,18.982489,32.51947,21.370134,18.300642,39.842972,17.224684,21.625471,18.654648,24.229301,10.844728,24.999519,24.413923,59.199825,26.179844,25.190504,29.980469,35.827797,46.804279,25.991175,19.014736,17.643663,8.579465,15.820186,14.371909
28.694923,30.588556,19.728201,14.637136,20.681002,14.070737,10.659458,26.493605,19.349745,32.769123,21.432819,18.302706,39.940857,17.275751,21.653154,18.706396,24.444736,10.890502,25.121035,24.392412,59.258919,26.494133,25.360716,30.334116,35.972343,47.051758,26.047487,19.104376,17.602699,8.590251,15.834108,14.490419
28.830675,30.590448,19.772953,14.722019,20.725138,14.152949,10.928913,26.575077,19.724327,33.023357,21.496027,18.296488,40.040058,17.328758,21.681986,18.758471,24.662012,10.940207,25.244402,24.368584,59.319206,26.812016,25.532755,30.68305,36.119514,47.298126,26.102343,19.193825,17.56109,8.600904,15.852386,14.623992
28.965668,30.591722,19.798023,14.803503,20.767891,14.234677,11.207241,26.653385,20.105722,33.281506,21.559727,18.282095,40.140331,17.383923,21.711794,18.810694,24.880943,10.993506,25.36948,24.342636,59.380775,27.133244,25.70702,31.026718,36.26873,47.543129,26.156231,19.283171,17.518957,8.611291,15.87481,14.773105
29.09985,30.592232,19.801815,14.881343,20.810076,14.315823,11.494873,26.726765,20.493523,33.54295,21.623888,18.259817,40.241489,17.441458,21.742422,18.862898,25.101372,11.05012,25.496017,24.314766,59.44371,27.457661,25.883821,31.364773,36.419453,47.786575,26.209593,19.37254,17.476412,8.621267,15.901084,14.938144
29.233219,30.591808,19.791006,14.95535,20.852812,14.396277,11.792259,26.793297,20.887434,33.807137,21.688475,18.230099,40.34338,17.501568,21.773746,18.914944,25.32316,11.109834,25.623655,24.285149,59.508049,27.785202,26.063374,31.697096,36.571194,48.028339,26.262796,19.462099,17.433573,8.630696,15.930821,15.119374
29.365828,30.590258,19.775064,15.025382,20.897453,14.475921,12.099827,26.851103,21.287281,34.073597,21.753441,18.193537,40.445885,17.56443,21.805683,18.966713,25.546179,11.172507,25.751944,24.253954,59.573795,28.115879,26.245808,32.0238,36.723522,48.268387,26.316128,19.552061,17.390581,8.639459,15.96354,15.316916
29.497795,30.587364,19.761177,15.091332,20.945515,14.554612,12.417944,26.898533,21.693005,34.34193,21.818731,18.15085,40.548916,17.630192,21.838207,19.018122,25.770287,11.238083,25.88036,24.221342,59.6409,28.449768,26.431171,32.345226,36.876072,48.506802,26.369791,19.642683,17.347616,8.647469,15.998667,15.53072
29.629288,30.58289,19.752695,15.15311,20.998569,14.632196,12.746879,26.93432,22.10463,34.61179,21.884275,18.102833,40.652382,17.698967,21.871344,19.069124,25.995321,11.306583,26.008335,24.187462,59.709263,28.786989,26.61944,32.6619,37.028542,48.743767,26.423895,19.734253,17.304916,8.654687,16.035545,15.760558
29.760509,30.576572,19.74996,15.210612,21.058132,14.70851,13.086783,26.957661,22.52224,34.882858,21.950006,18.050303,40.756203,17.770823,21.905163,19.119719,26.221106,11.378104,26.135307,24.15246,59.778744,29.127665,26.810537,32.974499,37.180721,48.979595,26.478462,19.827084,17.262794,8.66113,16.07346,16.006025
29.891665,30.568132,19.751631,15.263703,21.125563,14.783384,13.437682,26.968224,22.945938,35.154835,22.015871,17.99404,40.860279,17.845779,21.939774,19.169947,26.447435,11.45279,26.26074,24.116486,59.849152,29.471897,27.004353,33.283806,37.33247,49.214706,26.533447,19.921484,17.221643,8.666875,16.111643,16.266554
30.022936,30.557268,19.755714,15.312203,21.20195,14.856657,13.799477,26.966133,23.375793,35.427429,22.081841,17.934725,40.964504,17.923811,21.975309,19.219889,26.674099,11.530807,26.384171,24.079685,59.920254,29.819721,27.20076,33.590626,37.483723,49.449615,26.588732,20.017763,17.181931,8.672055,16.149311,16.541452
30.15447,30.543676,19.760201,15.355894,21.288044,14.928175,14.171956,26.951897,23.811798,35.700333,22.147926,17.87289,41.068737,18.004835,22.011909,19.269657,26.900867,11.612304,26.505234,24.042223,59.991814,30.171089,27.399647,33.895756,37.634491,49.68491,26.644159,20.116198,17.144178,8.676855,16.18568,16.82995
30.28636,30.527044,19.763378,15.394547,21.384197,14.997807,14.554811,26.926331,24.253817,35.973259,22.214182,17.80892,41.172825,18.088728,22.049719,19.319386,27.127506,11.697373,26.62369,24.004271,60.063572,30.525846,27.600935,34.199936,37.784855,49.921242,26.699543,20.217031,17.108953,8.681493,16.21999,17.131264
30.41864,30.507082,19.763956,15.427966,21.490356,15.065438,14.947646,26.89049,24.701529,36.245922,22.280718,17.743067,41.276581,18.175331,22.088875,19.369219,27.353767,11.786014,26.739422,23.966015,60.135288,30.883747,27.8046,34.503834,37.934933,50.15929,26.754694,20.320461,17.076822,8.68621,16.25153,17.444645
30.551298,30.483524,19.761051,15.456026,21.606102,15.130983,15.349977,26.845598,25.1544,36.518059,22.347706,17.675516,41.379814,18.264471,22.129513,19.419289,27.579393,11.878101,26.852419,23.927658,60.206745,31.244463,28.010675,34.808006,38.084885,50.399754,26.809435,20.426634,17.048325,8.691255,16.279663,17.769438
30.684267,30.456154,19.754114,15.478713,21.7307,15.194378,15.76123,26.792986,25.611671,36.78944,22.415369,17.606428,41.482327,18.355976,22.171747,19.469709,27.804113,11.973366,26.962761,23.889412,60.277763,31.607624,28.21925,35.11293,38.234886,50.643314,26.863623,20.535643,17.023951,8.696871,16.303852,18.105122
30.817442,30.424807,19.742853,15.496147,21.863197,15.255579,16.180727,26.734045,26.072374,37.059887,22.483976,17.535957,41.583935,18.449703,22.215673,19.520555,28.027651,12.071387,27.070595,23.85149,60.348217,31.972862,28.430443,35.418972,38.385101,50.890614,26.917154,20.647543,17.004122,8.703286,16.323694,18.451326
30.950687,30.389385,19.727152,15.508593,22.00251,15.314563,16.607685,26.670177,26.535385,37.329269,22.553827,17.464212,41.684471,18.545555,22.261356,19.571854,28.249725,12.171593,27.176113,23.814104,60.418018,32.339859,28.644386,35.726418,38.535702,51.142223,26.96998,20.762348,16.989182,8.710706,16.338934,18.807844
31.083855,30.349859,19.707035,15.516455,22.147514,15.371317,17.041222,26.602766,26.999514,37.597485,22.625219,17.391201,41.783791,18.643499,22.308823,19.623575,28.470083,12.273274,27.279535,23.777447,60.487125,32.708389,28.861172,36.03545,38.68684,51.398632,27.022099,20.880053,16.979403,8.719307,16.349491,19.174614
31.216795,30.306276,19.682634,15.52025,22.297125,15.425846,17.480392,26.533133,27.463604,37.864475,22.698433,17.31678,41.881763,18.743584,22.358068,19.675631,28.688519,12.375609,27.381104,23.741697,60.555534,33.078369,29.080835,36.346165,38.838692,51.660225,27.073559,21.000643,16.974983,8.729239,16.355473,19.551693
31.349392,30.25876,19.654196,15.520585,22.450361,15.478168,17.924257,26.462524,27.926622,38.130188,22.773697,17.240637,41.978268,18.845947,22.409052,19.727873,28.904907,12.477697,27.481075,23.707005,60.623264,33.449863,29.303318,36.658558,38.991444,51.92728,27.124468,21.1241,16.976057,8.740616,16.357174,19.939213
31.481569,30.207537,19.622118,15.518099,22.606388,15.528318,18.371944,26.392088,28.387735,38.394566,22.851177,17.162317,42.073174,18.950825,22.46171,19.7801,29.119238,12.578608,27.579729,23.673496,60.690346,33.823109,29.528475,36.972542,39.145325,52.199989,27.174984,21.25042,16.982685,8.753526,16.355078,20.337351
31.613306,30.152935,19.587032,15.51342,22.764553,15.576356,18.82272,26.322865,28.84635,38.657528,22.93095,17.081306,42.166325,19.058567,22.515968,19.832069,29.331636,12.677418,27.677366,23.641262,60.756821,34.19849,29.756069,37.28793,39.300587,52.478466,27.225313,21.379599,16.994867,8.768025,16.349831,20.74629
31.744658,30.095415,19.549919,15.507117,22.924398,15.622369,19.27603,26.255781,29.302126,38.918964,23.012997,16.997099,42.257545,19.169638,22.571758,19.883499,29.542381,12.773271,27.774319,23.610361,60.822731,34.576485,29.985802,37.604458,39.457466,52.762787,27.275721,21.51165,17.01252,8.78414,16.342224,21.166191
31.875755,30.035576,19.512241,15.499663,23.085686,15.666471,19.731516,26.191654,29.754959,39.178711,23.0972,16.9093,42.34663,19.284639,22.629025,19.93409,29.751894,12.86541,27.870968,23.580828,60.888119,34.957638,30.217325,37.921803,39.616169,53.053013,27.326523,21.64658,17.035477,8.801869,16.33316,21.597179
32.00679,29.97414,19.476086,15.491414,23.24839,15.708804,20.189018,26.131195,30.204962,39.436565,23.18334,16.817694,42.433376,19.404314,22.687746,19.983538,29.960718,12.953217,27.967747,23.552666,60.953045,35.34248,30.450279,38.239594,39.776817,53.34922,27.378088,21.784393,17.063478,8.821182,16.323614,22.039341
32.138023,29.911947,19.444201,15.482616,23.412714,15.749537,20.648537,26.075006,30.652428,39.692268,23.271111,16.722301,42.517586,19.529543,22.747929,20.031553,30.169474,13.03623,28.06513,23.525854,61.017574,35.731472,30.684313,38.557461,39.939407,53.651497,27.430841,21.925083,17.09618,8.842015,16.314602,22.492706
32.269737,29.849907,19.419853,15.473416,23.579075,15.78885,21.110216,26.023584,31.097788,39.945538,23.360128,16.623404,42.599098,19.661348,22.809605,20.077877,30.378799,13.114159,28.163631,23.50036,61.081795,36.124943,30.919094,38.875053,40.103813,53.959976,27.48526,22.068624,17.133148,8.864276,16.307127,22.957254
32.402229,29.788935,19.406363,15.463884,23.748087,15.826931,21.574305,25.977322,31.54158,40.196075,23.449949,16.521536,42.677807,19.800867,22.872828,20.122293,30.589287,13.186883,28.263767,23.47613,61.145809,36.523045,31.154325,39.192081,40.269783,54.274796,27.541868,22.214985,17.173899,8.887836,16.302147,23.432905
32.53577,29.729893,19.406126,15.454044,23.920513,15.863962,22.041124,25.936516,31.984421,40.443592,23.540098,16.417454,42.753689,19.94932,22.937662,20.164654,30.801413,13.254441,28.366032,23.4531,61.209724,36.92572,31.389738,39.508305,40.436974,54.596107,27.60125,22.364126,17.217901,8.912536,16.300533,23.919514
32.670586,29.673521,19.419008,15.443905,24.09721,15.900106,22.511036,25.901377,32.426956,40.68782,23.630087,16.312063,42.826797,20.107948,23.004177,20.204884,31.015486,13.317006,28.470867,23.431192,61.27364,37.332672,31.625107,39.82357,40.604984,54.924026,27.664032,22.516008,17.264618,8.938187,16.30302,24.416866
32.806824,29.620396,19.441118,15.433492,24.279049,15.935503,22.9844,25.872036,32.869839,40.928524,23.719437,16.206364,42.897293,20.277967,23.072451,20.243008,31.231609,13.374859,28.578644,23.410332,61.337624,37.74334,31.860229,40.137787,40.773399,55.258625,27.730881,22.67061,17.313517,8.964577,16.310175,24.924667
32.94455,29.570908,19.466387,15.422873,24.466854,15.97026,23.461554,25.848562,33.313694,41.165493,23.807692,16.101349,42.96542,20.460474,23.14255,20.279146,31.449671,13.428357,28.689657,23.390442,61.401707,38.156902,32.094936,40.450912,40.941833,55.599888,27.802492,22.827936,17.364071,8.991472,16.322367,25.442543
33.083714,29.525249,19.490276,15.412177,24.661348,16.00445,23.942774,25.830963,33.75909,41.398537,23.894434,15.99796,43.031521,20.656393,23.214537,20.313528,31.669352,13.477908,28.804131,23.37146,61.465851,38.572277,32.32909,40.762962,41.109932,55.947727,27.879576,22.988018,17.41577,9.018625,16.339745,25.970022
33.224182,29.483444,19.511694,15.401602,24.863131,16.038113,24.428236,25.819202,34.206528,41.627468,23.979288,15.897033,43.095993,20.866426,23.288465,20.346487,31.890146,13.523946,28.922234,23.353355,61.529942,38.988155,32.562588,41.073978,41.277397,56.301945,27.96283,23.150932,17.468092,9.045776,16.362242,26.506552
33.365715,29.445356,19.53216,15.391399,25.072666,16.071266,24.917994,25.813189,34.656422,41.852085,24.061914,15.799271,43.15929,21.091009,23.364374,20.378454,32.111408,13.566913,29.044081,23.336132,61.593781,39.403061,32.795368,41.384033,41.443981,56.662247,28.052929,23.316792,17.520508,9.072656,16.389574,27.051487
33.508003,29.410727,19.554377,15.381858,25.290302,16.103901,25.411951,25.812778,35.109108,42.072193,24.142021,15.70524,43.22187,21.330315,23.442282,20.409939,32.332405,13.607254,29.169752,23.319851,61.65707,39.81543,33.027405,41.693211,41.609463,57.028233,28.150492,23.48575,17.572483,9.098991,16.421276,27.604109
33.650681,29.37921,19.581274,15.37326,25.516277,16.135994,25.909849,25.817778,35.564846,42.287563,24.219355,15.615376,43.284195,21.584253,23.522205,20.441519,32.552338,13.645406,29.29929,23.304632,61.719444,40.223728,33.258717,42.001598,41.773651,57.39941,28.256062,23.65799,17.623478,9.124513,16.456724,28.163633
33.793343,29.350401,19.615442,15.365855,25.750731,16.167517,26.411266,25.827936,36.023838,42.497974,24.293705,15.529992,43.346691,21.852518,23.604145,20.47381,32.770432,13.681798,29.432695,23.290665,61.780453,40.626556,33.489334,42.309261,41.936359,57.775196,28.370085,23.833714,17.672989,9.148959,16.49518,28.729214
33.935585,29.323868,19.658854,15.359824,25.993727,16.198444,26.915627,25.842966,36.48624,42.703186,24.36491,15.449309,43.409744,22.134623,23.688107,20.50745,32.985947,13.716856,29.569918,23.278198,61.839596,41.022774,33.719288,42.616226,42.097374,58.154934,28.492878,24.013142,17.720573,9.172087,16.535828,29.299959
34.077019,29.299175,19.712772,15.355279,26.245253,16.228765,27.422224,25.862547,36.95219,42.902966,24.43285,15.373473,43.473694,22.429956,23.774107,20.543066,33.198238,13.751001,29.710846,23.267536,61.896347,41.411552,33.948589,42.92247,42.256474,58.537933,28.624619,24.196503,17.765894,9.193684,16.577812,29.87495
34.217308,29.275906,19.77779,15.35228,26.50522,16.258493,27.930258,25.886354,37.421829,43.097099,24.497458,15.302602,43.538803,22.737841,23.862179,20.58127,33.406757,13.784654,29.855291,23.259018,61.950165,41.792427,34.177231,43.227928,42.413376,58.923485,28.765324,24.384031,17.808748,9.213573,16.6203,30.453249
34.356182,29.253672,19.853891,15.350856,26.773462,16.287678,28.438871,25.914083,37.895317,43.285427,24.558722,15.236826,43.605289,23.05757,23.952375,20.622643,33.611092,13.818233,30.003,23.252998,62.000542,42.165264,34.405178,43.53249,42.567764,59.310879,28.914845,24.575977,17.849104,9.231622,16.662519,31.033934
34.493454,29.232126,19.940563,15.351034,27.049736,16.316406,28.947218,25.945477,38.372845,43.467857,24.616684,15.176358,43.673294,23.388443,24.044767,20.667717,33.810955,13.852153,30.153639,23.249813,62.04702,42.530247,34.63242,43.836048,42.719276,59.699455,29.072868,24.772612,17.887104,9.247739,16.70381,31.616114
34.629017,29.21097,20.036911,15.352859,27.333717,16.344803,29.454506,25.980343,38.85463,43.644375,24.671444,15.121575,43.742897,23.729786,24.139437,20.716986,34.00618,13.886817,30.306818,23.249752,62.089245,42.887806,34.858974,44.1385,42.867508,60.088577,29.238928,24.974236,17.923065,9.26187,16.743666,32.198956
34.762863,29.189957,20.141748,15.35639,27.625032,16.373028,29.960052,26.018572,39.340919,43.815063,24.72316,15.073115,43.814125,24.080952,24.236471,20.770887,34.196716,13.922608,30.462103,23.253021,62.12698,43.238602,35.084938,44.439812,43.01202,60.477665,29.412434,25.181181,17.95747,9.273988,16.781769,32.781708
34.895039,29.1689,20.253714,15.361705,27.923271,16.401258,30.463316,26.060135,39.831963,43.980057,24.772051,15.031981,43.886932,24.441326,24.33596,20.829819,34.382595,13.959874,30.619026,23.25972,62.160141,43.583454,35.310501,44.740017,43.152363,60.866192,29.592701,25.393826,17.990948,9.284081,16.818005,33.363701
35.02565,29.147669,20.371325,15.368883,28.22805,16.429678,30.963917,26.105059,40.327957,44.139557,24.818388,14.999637,43.961235,24.810328,24.437986,20.894125,34.563908,13.998912,30.777103,23.269814,62.188805,43.923317,35.535965,45.039253,43.288097,61.253662,29.779003,25.612585,18.024254,9.29215,16.852461,33.944363
35.154839,29.126202,20.493032,15.377994,28.53908,16.458462,31.461645,26.153402,40.829041,44.293777,24.862501,14.978058,44.0369,25.187397,24.542625,20.964127,34.740772,14.039956,30.935844,23.283127,62.213169,44.259235,35.761726,45.337723,43.418797,61.639629,29.970625,25.837896,18.058241,9.298192,16.88541,34.523197
35.282734,29.104504,20.617249,15.38909,28.856237,16.487747,31.956446,26.205215,41.335228,44.442951,24.904764,14.969737,44.113773,25.572006,24.649933,21.040115,34.913296,14.083171,31.094763,23.299343,62.233547,44.592312,35.988243,45.635693,43.544079,62.023701,30.166914,26.070202,18.093838,9.302208,16.917276,35.099812
35.409473,29.08264,20.742352,15.402206,29.179636,16.517624,32.448402,26.260502,41.846371,44.587303,24.945591,14.977605,44.191685,25.963638,24.759947,21.122377,35.08157,14.128638,31.253382,23.318018,62.250309,44.923656,36.216015,45.933411,43.66362,62.405548,30.367338,26.309921,18.132034,9.304195,16.948584,35.673882
35.535168,29.060738,20.866701,15.417365,29.509626,16.548115,32.937702,26.319191,42.362141,44.727055,24.985422,15.0049,44.27047,26.361792,24.872675,21.211193,35.245655,14.176368,31.411251,23.338608,62.26384,45.254356,36.445518,46.23106,43.777153,62.784939,30.571524,26.557423,18.173849,9.304154,16.979904,36.245155
35.659897,29.038977,20.988655,15.434577,29.846788,16.579163,33.424629,26.381134,42.882004,44.862411,25.024704,15.054982,44.349979,26.765972,24.988104,21.306847,35.40559,14.226302,31.567947,23.360495,62.27449,45.585457,36.6772,46.528667,43.884483,63.161777,30.779295,26.81299,18.220314,9.302093,17.011801,36.813431
35.78373,29.017588,21.106594,15.453848,30.191837,16.61063,33.909512,26.446108,43.405228,44.993576,25.063887,15.131135,44.430084,27.175692,25.106197,21.409634,35.561382,14.278331,31.723103,23.383039,62.282539,45.9179,36.911427,46.82605,43.98547,63.536133,30.990681,27.076828,18.272455,9.298034,17.044779,37.378551
35.906715,28.996838,21.218969,15.47519,30.54554,16.642317,34.392727,26.513851,43.930893,45.120747,25.103397,15.236371,44.510674,27.590469,25.226898,21.519859,35.713051,14.33232,31.876411,23.405615,62.288177,46.252541,37.148476,47.122719,44.080032,63.908276,31.205925,27.349039,18.331255,9.292027,17.079237,37.940392
36.0289,28.977026,21.32435,15.498613,30.908613,16.673986,34.874668,26.584091,44.457924,45.244114,25.14362,15.37326,44.591644,28.009823,25.350136,21.637836,35.860622,14.388128,32.027649,23.427645,62.291485,46.590122,37.388512,47.417885,44.168144,64.278717,31.425455,27.629639,18.397612,9.284146,17.115446,38.498814
36.150303,28.958469,21.421484,15.524129,31.28167,16.705404,35.355728,26.656574,44.985134,45.363838,25.184877,15.54379,44.672901,28.433275,25.475832,21.76388,36.004158,14.445631,32.176685,23.448647,62.292439,46.931282,37.631569,47.710411,44.249828,64.648178,31.64986,27.918564,18.472301,9.274499,17.15353,39.053684
36.270958,28.94149,21.509342,15.551743,31.665169,16.736368,35.8363,26.731087,45.511265,45.480061,25.227417,15.749253,44.754337,28.860352,25.60391,21.898306,36.143745,14.504729,32.323483,23.46825,62.290939,47.276573,37.877556,47.998894,44.325134,65.017624,31.879831,28.215677,18.555912,9.263221,17.193457,39.604843
